 TIME                    	Pump1flow                	PumpDeaLPflow            	PumpDeaHPflow            	
  +1.5250000000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.5262500000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.5275000000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.5287500000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.5300000000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.5312500000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.5325000000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.5337500000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.5350000000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.5362500000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.5375000000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.5387500000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.5400000000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.5412500000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.5425000000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.5437500000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.5450000000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.5462500000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.5475000000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.5487500000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.5500000000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.5512500000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.5525000000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.5537500000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.5550000000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.5562500000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.5575000000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.5587500000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.5600000000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.5612500000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.5625000000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.5637500000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.5650000000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.5662500000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.5675000000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.5687500000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.5700000000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.5712500000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.5725000000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.5737500000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.5750000000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.5762500000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.5775000000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.5787500000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.5800000000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.5812500000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.5825000000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.5837500000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.5850000000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.5862500000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.5875000000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.5887500000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.5900000000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.5912500000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.5925000000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.5937500000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.5950000000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.5962500000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.5975000000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.5987500000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.6000000000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.6012500000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.6025000000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.6037500000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.6050000000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.6062500000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.6075000000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.6087500000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.6100000000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.6112500000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.6125000000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.6137500000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.6150000000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.6162500000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.6175000000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.6187500000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.6200000000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.6212500000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.6225000000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.6237500000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.6250000000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.6262500000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.6275000000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.6287500000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.6300000000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.6312500000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.6325000000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.6337500000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.6350000000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.6362500000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.6375000000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.6387500000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.6400000000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.6412500000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.6425000000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.6437500000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.6450000000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.6462500000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.6475000000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.6487500000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.6500000000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.6512500000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.6525000000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.6537500000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.6550000000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.6562500000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.6575000000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.6587500000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.6600000000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.6612500000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.6625000000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.6637500000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.6650000000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.6662500000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.6675000000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.6687500000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.6700000000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.6712500000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.6725000000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.6737500000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.6750000000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.6762500000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.6775000000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.6787500000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.6800000000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
